time_signature; energy; danceability; tempo; duration; key; liveness; speechiness; instrumentalness; loudness; acousticness; valence; song_hotttnesss;song_name; artist_name; genre
4 ; 0.322424 ; 0.53094 ; 121.053 ; 310.73333 ; 9 ; 0.108874 ; 0.030455 ; 3e-06 ; -14.834 ; 0.188366 ; 0.186075 ; 0.383397 ; Heart Of Steel ; Manowar ; metal
4 ; 0.97562 ; 0.464127 ; 180.003 ; 330.06667 ; 1 ; 0.074463 ; 0.081698 ; 5.4e-05 ; -4.353 ; 0.00275 ; 0.594891 ; 0.255427 ; Warfare ; Jag Panzer ; metal
4 ; 0.931489 ; 0.464475 ; 92.933 ; 266.8 ; 9 ; 0.253329 ; 0.052727 ; 5.1e-05 ; -4.707 ; 3.2e-05 ; 0.287759 ; 0.240635 ; Gone Forever ; God Forbid ; metal
4 ; 0.913331 ; 0.503532 ; 96.021 ; 328.97333 ; 8 ; 0.403132 ; 0.060839 ; 0.054241 ; -7.301 ; 0.000613 ; 0.216569 ; 0.462235 ; March Of Mephisto ; Kamelot ; metal
4 ; 0.97972 ; 0.432593 ; 150.072 ; 430.53333 ; 4 ; 0.079148 ; 0.160684 ; 4e-06 ; -3.672 ; 0.001141 ; 0.080091 ; 0.497312 ; Now We Die ; Machine Head ; metal
4 ; 0.98393 ; 0.324192 ; 182.899 ; 357.22667 ; 1 ; 0.116254 ; 0.228728 ; 0.042329 ; -6.26 ; 7e-06 ; 0.051556 ; 0.421814 ; Zero Signal ; Fear Factory ; metal
3 ; 0.596358 ; 0.263759 ; 146.724 ; 409.76 ; 3 ; 0.974547 ; 0.034076 ; 0.041413 ; -7.921 ; 0.000669 ; 0.127778 ; 0.626562 ; Nothing Else Matters ; Metallica ; metal
4 ; 0.890448 ; 0.387527 ; 180.09 ; 219.16 ; 2 ; 0.269617 ; 0.036965 ; 0.010616 ; -5.814 ; 3.7e-05 ; 0.406892 ; 0.276045 ; Nailed To The Gun ; Fight ; metal
4 ; 0.946634 ; 0.203663 ; 148.384 ; 283.05333 ; 9 ; 0.188888 ; 0.113061 ; 0.651342 ; -5.336 ; 2e-06 ; 0.079867 ; 0.297553 ; 666 ; Anvil ; metal
4 ; 0.918891 ; 0.534705 ; 140.612 ; 211.01333 ; 5 ; 0.068953 ; 0.086155 ; 8e-06 ; -5.596 ; 0.022321 ; 0.652463 ; 0.452331 ; Clean My Wounds ; Corrosion of Conformity ; metal
4 ; 0.775929 ; 0.319403 ; 112.292 ; 355.38639 ; 11 ; 0.111378 ; 0.054358 ; 0.032399 ; -10.177 ; 0.000157 ; 0.092558 ; 0.351481 ; Watch the Children Pray ; Metal Church ; metal
3 ; 0.746843 ; 0.482315 ; 119.078 ; 458.88 ; 7 ; 0.135394 ; 0.036413 ; 0.000694 ; -6.874 ; 0.012602 ; 0.171609 ; 0.11308 ; Winter Haven ; Jon Oliva's Pain ; metal
4 ; 0.945848 ; 0.354122 ; 145.408 ; 242.48 ; 6 ; 0.164433 ; 0.123298 ; 0.408093 ; -6.554 ; 0.000415 ; 0.389102 ; 0.11308 ; Message From Baghdad ; Acrassicauda ; metal
4 ; 0.978787 ; 0.250109 ; 93.122 ; 152.28 ; 0 ; 0.060932 ; 0.187034 ; 0.055445 ; -2.075 ; 1.1e-05 ; 0.641098 ; 0.256726 ; Lowlife ; Cryptic Slaughter ; metal
3 ; 0.976362 ; 0.243285 ; 111.767 ; 150.76 ; 6 ; 0.424283 ; 0.07455 ; 0.120299 ; -3.913 ; 8e-06 ; 0.677443 ; 0.302844 ; The Alcoholik ; Superjoint Ritual ; metal
4 ; 0.971629 ; 0.373746 ; 139.962 ; 216.90667 ; 2 ; 0.131159 ; 0.087615 ; 0.00078 ; -4.145 ; 4e-06 ; 0.27963 ; 0.199527 ; The Human Race ; Beyond Fear ; metal
4 ; 0.956077 ; 0.520505 ; 144.919 ; 266.21433 ; 2 ; 0.103211 ; 0.080153 ; 0.000786 ; -5.531 ; 0.007683 ; 0.313753 ; 0.364313 ; Love Tyger ; Edguy ; metal
4 ; 0.788706 ; 0.518978 ; 122.031 ; 215.32 ; 4 ; 0.082806 ; 0.038761 ; 6e-06 ; -5.705 ; 8.4e-05 ; 0.244096 ; 0.361925 ; King Of Fools ; Edguy ; metal
4 ; 0.824043 ; 0.266307 ; 184.585 ; 214.57333 ; 5 ; 0.15595 ; 0.135243 ; 0.000406 ; -8.391 ; 9e-05 ; 0.65132 ; 0.360073 ; It's Electric ; Diamond Head ; metal
4 ; 0.988294 ; 0.399769 ; 82.992 ; 202.6 ; 2 ; 0.278471 ; 0.109504 ; 0.018244 ; -4.425 ; 1.9e-05 ; 0.350845 ; 0.435619 ; No Love Lost ; Carcass ; metal
4 ; 0.872649 ; 0.425419 ; 95.289 ; 316.34667 ; 8 ; 0.209367 ; 0.058024 ; 0.001517 ; -9.791 ; 0.003279 ; 0.326929 ; 0.194578 ; Down To The Temple ; Vicious Rumors ; metal
4 ; 0.957624 ; 0.472156 ; 118.221 ; 199.82667 ; 6 ; 0.114984 ; 0.155698 ; 0.00484 ; -6.766 ; 0.000315 ; 0.285528 ; 0.473588 ; Refuse/Resist ; Sepultura ; metal
4 ; 0.869808 ; 0.233981 ; 159.59 ; 214.77333 ; 0 ; 0.253528 ; 0.09953 ; 1.6e-05 ; -7.037 ; 0.002837 ; 0.43389 ; 0.38231 ; Love Child ; Accept ; metal
4 ; 0.987809 ; 0.435079 ; 79.995 ; 229.28 ; 1 ; 0.22652 ; 0.103315 ; 0.341563 ; -4.002 ; 2e-06 ; 0.13862 ; 0.200902 ; Ostracized ; Darkane ; metal
4 ; 0.92728 ; 0.298714 ; 139.226 ; 335.93578 ; 10 ; 0.065906 ; 0.105958 ; 0.000222 ; -7.609 ; 0.028379 ; 0.405106 ; 0.163474 ; Four F Club ; Mentors ; metal
4 ; 0.806959 ; 0.25275 ; 170.015 ; 281.46667 ; 8 ; 0.07052 ; 0.212201 ; 0.911724 ; -9.286 ; 2.2e-05 ; 0.681502 ; 0.300862 ; The Riddle Master ; Manilla Road ; metal
4 ; 0.913161 ; 0.166283 ; 85.058 ; 294.37333 ; 7 ; 0.171945 ; 0.059218 ; 0.007739 ; -5.281 ; 0.000167 ; 0.403264 ; 0.224968 ; Of the Son and the Father ; Astral Doors ; metal
4 ; 0.979959 ; 0.212228 ; 106.47 ; 275.42667 ; 7 ; 0.909255 ; 0.100845 ; 0.014896 ; -4.554 ; 0.001321 ; 0.13043 ; 0.346994 ; The Family Ghost ; King Diamond ; metal
4 ; 0.676448 ; 0.613717 ; 98.053 ; 231.13333 ; 5 ; 0.140324 ; 0.027964 ; 0.0 ; -6.801 ; 0.000759 ; 0.569385 ; 0.284598 ; Little Crazy ; Fight ; metal
4 ; 0.825426 ; 0.609323 ; 135.116 ; 212.25333 ; 4 ; 0.037926 ; 0.057891 ; 1e-06 ; -6.249 ; 0.012065 ; 0.84064 ; 0.572887 ; Living After Midnight ; Judas Priest ; metal
4 ; 0.941654 ; 0.189844 ; 108.33 ; 287.42404 ; 8 ; 0.064515 ; 0.114043 ; 0.821865 ; -9.102 ; 0.000234 ; 0.338232 ; 0.494042 ; Angel Of Death ; Slayer ; metal
4 ; 0.937282 ; 0.33984 ; 183.374 ; 499.70667 ; 6 ; 0.364159 ; 0.113722 ; 0.0 ; -3.118 ; 0.389203 ; 0.450403 ; 0.288293 ; Demolition Queen ; Virgin Steele ; metal
4 ; 0.91298 ; 0.334558 ; 89.836 ; 398.72 ; 6 ; 0.237419 ; 0.064944 ; 0.167721 ; -6.412 ; 1.5e-05 ; 0.277102 ; 0.200427 ; Imprisoned ; Anacrusis ; metal
4 ; 0.920301 ; 0.167923 ; 164.983 ; 320.4 ; 4 ; 0.652462 ; 0.108828 ; 0.001386 ; -4.603 ; 0.001286 ; 0.417016 ; 0.23412 ; Break Free ; Satan ; metal
4 ; 0.980058 ; 0.527128 ; 133.05 ; 191.68 ; 0 ; 0.081213 ; 0.061679 ; 0.018224 ; -5.626 ; 9.2e-05 ; 0.850196 ; 0.359205 ; King of the Kill ; Annihilator ; metal
4 ; 0.985389 ; 0.301908 ; 102.891 ; 364.81333 ; 1 ; 0.273013 ; 0.192542 ; 0.10753 ; -4.905 ; 0.000261 ; 0.071102 ; 0.54523 ; Painkiller ; Judas Priest ; metal
4 ; 0.870241 ; 0.474802 ; 131.499 ; 298.64 ; 0 ; 0.764317 ; 0.076205 ; 0.000369 ; -8.878 ; 0.009259 ; 0.319411 ; 0.348655 ; 747 (Strangers In The Night) ; Saxon ; metal
4 ; 0.992437 ; 0.44047 ; 100.421 ; 283.06667 ; 10 ; 0.18496 ; 0.184432 ; 0.00883 ; -3.586 ; 1.1e-05 ; 0.142592 ; 0.355289 ; Last Stand for Independence ; Testament ; metal
4 ; 0.844436 ; 0.276435 ; 165.297 ; 223.81333 ; 1 ; 0.234509 ; 0.0551 ; 1.3e-05 ; -6.019 ; 3.7e-05 ; 0.510777 ; 0.480261 ; I Wanna Be Somebody ; W.A.S.P. ; metal
4 ; 0.73903 ; 0.691617 ; 127.979 ; 226.70667 ; 3 ; 0.32201 ; 0.030946 ; 0.707252 ; -8.51 ; 2.1e-05 ; 0.955161 ; 0.473327 ; Angry Again ; Megadeth ; metal
4 ; 0.939808 ; 0.346358 ; 75.089 ; 189.63737 ; 4 ; 0.097291 ; 0.056763 ; 0.009427 ; -10.594 ; 0.000363 ; 0.344025 ; 0.230136 ; On The Edge ; Vicious Rumors ; metal
4 ; 0.954001 ; 0.298152 ; 98.776 ; 324.01333 ; 5 ; 0.811411 ; 0.080998 ; 0.138676 ; -5.204 ; 3e-06 ; 0.039635 ; 0.396172 ; All Hail The New Flesh ; Strapping Young Lad ; metal
4 ; 0.985242 ; 0.266315 ; 120.004 ; 319.04871 ; 2 ; 0.344445 ; 0.14968 ; 0.367244 ; -5.644 ; 8e-06 ; 0.154187 ; 0.362854 ; No Way Out ; Annihilator ; metal
4 ; 0.898952 ; 0.360402 ; 126.876 ; 330.30667 ; 9 ; 0.122229 ; 0.049695 ; 0.50644 ; -10.876 ; 0.000206 ; 0.196255 ; 0.304899 ; Astronomy Domine ; Voivod ; metal
4 ; 0.944013 ; 0.103871 ; 156.343 ; 83.25288 ; 11 ; 0.301662 ; 0.17021 ; 0.891564 ; -4.674 ; 0.002246 ; 0.0538 ; 0.332709 ; Couch Slouch ; D.R.I. ; metal
4 ; 0.979462 ; 0.457216 ; 93.603 ; 285.89333 ; 1 ; 0.279761 ; 0.042521 ; 0.051201 ; -4.278 ; 0.000809 ; 0.443341 ; 0.365005 ; Bad To The Bone ; Running Wild ; metal
3 ; 0.82193 ; 0.15923 ; 173.846 ; 330.44 ; 3 ; 0.915873 ; 0.064364 ; 8.2e-05 ; -10.885 ; 0.169282 ; 0.161227 ; 0.339572 ; At The Gallows End ; Candlemass ; metal
4 ; 0.859938 ; 0.336614 ; 120.074 ; 287.22667 ; 3 ; 0.086367 ; 0.077285 ; 7.4e-05 ; -8.215 ; 0.000271 ; 0.129392 ; 0.42574 ; Melancholy (holy Martyr) ; Iced Earth ; metal
3 ; 0.684437 ; 0.437689 ; 180.038 ; 349.66667 ; 9 ; 0.274888 ; 0.038178 ; 4e-06 ; -10.122 ; 0.00988 ; 0.501943 ; 0.423193 ; Curse My Name ; Blind Guardian ; metal
4 ; 0.820163 ; 0.511614 ; 138.204 ; 308.26667 ; 6 ; 0.14554 ; 0.048429 ; 4e-06 ; -7.125 ; 0.004898 ; 0.515692 ; 0.540015 ; You've Got Another Thing Comin' ; Judas Priest ; metal
4 ; 0.994779 ; 0.345083 ; 196.937 ; 233.21333 ; 7 ; 0.09175 ; 0.228139 ; 0.016085 ; -2.778 ; 0.001764 ; 0.245688 ; 0.375762 ; Armorist ; Overkill ; metal
4 ; 0.823917 ; 0.311742 ; 87.83 ; 286.12 ; 2 ; 0.358349 ; 0.06502 ; 0.003589 ; -6.574 ; 0.000301 ; 0.451666 ; 0.104122 ; Garden of Stones ; Acrassicauda ; metal
4 ; 0.591767 ; 0.322066 ; 104.873 ; 263.85333 ; 4 ; 0.083381 ; 0.030378 ; 0.003868 ; -5.358 ; 0.013237 ; 0.068127 ; 0.372181 ; Drown In Ashes ; Celtic Frost ; metal
4 ; 0.902334 ; 0.49872 ; 91.26 ; 194.10667 ; 6 ; 0.323244 ; 0.061523 ; 1e-06 ; -9.303 ; 0.117163 ; 0.460203 ; 0.37506 ; Never Surrender ; Saxon ; metal
4 ; 0.642462 ; 0.372469 ; 120.681 ; 489.64 ; 9 ; 0.107699 ; 0.041552 ; 0.073301 ; -13.912 ; 0.003897 ; 0.359282 ; 0.318722 ; Who Tends The Fire ; Overkill ; metal
4 ; 0.888065 ; 0.473018 ; 119.039 ; 569.50667 ; 3 ; 0.381849 ; 0.078298 ; 0.000928 ; -8.182 ; 0.000465 ; 0.218257 ; 0.45445 ; The Ninth Wave ; Blind Guardian ; metal
4 ; 0.950314 ; 0.336132 ; 126.775 ; 225.54122 ; 1 ; 0.266005 ; 0.083295 ; 0.000294 ; -3.206 ; 0.000234 ; 0.284449 ; 0.311077 ; Serial Killer ; Chrome Division ; metal
3 ; 0.990086 ; 0.213358 ; 113.297 ; 564.97333 ; 3 ; 0.926942 ; 0.227668 ; 0.2025 ; -5.079 ; 5.3e-05 ; 0.074352 ; 0.334518 ; This Godless Endeavor ; Nevermore ; metal
4 ; 0.784877 ; 0.587792 ; 132.145 ; 311.28 ; 5 ; 0.178237 ; 0.052302 ; 0.140204 ; -5.368 ; 0.003626 ; 0.340353 ; 0.467319 ; Trust (2004 Digital Remaster) ; Megadeth ; metal
4 ; 0.870158 ; 0.477592 ; 90.998 ; 279.41333 ; 0 ; 0.249169 ; 0.040916 ; 0.000541 ; -8.225 ; 0.000438 ; 0.613245 ; 0.504841 ; I Want Out ; Helloween ; metal
4 ; 0.943121 ; 0.252101 ; 116.987 ; 425.22667 ; 6 ; 0.409469 ; 0.098118 ; 0.081788 ; -6.591 ; 0.000115 ; 0.211305 ; 0.171419 ; Present Tense ; Anacrusis ; metal
4 ; 0.894361 ; 0.445979 ; 133.804 ; 261.98667 ; 8 ; 0.055616 ; 0.033838 ; 7.2e-05 ; -4.173 ; 0.000358 ; 0.393023 ; 0.370667 ; Believe In Nothing ; Nevermore ; metal
3 ; 0.967458 ; 0.344796 ; 126.857 ; 405.06667 ; 2 ; 0.096505 ; 0.105034 ; 0.034588 ; -4.936 ; 9.6e-05 ; 0.320254 ; 0.463128 ; Spirit Crusher ; Death ; metal
4 ; 0.973423 ; 0.296803 ; 122.287 ; 350.06667 ; 4 ; 0.937266 ; 0.134303 ; 0.002834 ; -5.397 ; 0.001948 ; 0.142689 ; 0.325937 ; Welcome Home ; King Diamond ; metal
4 ; 0.948081 ; 0.439754 ; 178.006 ; 290.26304 ; 4 ; 0.075897 ; 0.044168 ; 0.169167 ; -6.077 ; 0.000113 ; 0.604808 ; 0.298645 ; Stonewall ; Annihilator ; metal
4 ; 0.996855 ; 0.158866 ; 121.696 ; 164.97664 ; 1 ; 0.503418 ; 0.161979 ; 0.8711 ; -5.872 ; 6e-06 ; 0.089076 ; 0.248168 ; The Marshall Arts ; Razor ; metal
4 ; 0.856325 ; 0.503918 ; 95.402 ; 347.44 ; 7 ; 0.113535 ; 0.042335 ; 0.358672 ; -6.271 ; 0.000748 ; 0.588566 ; 0.506508 ; 5 Minutes Alone ; Pantera ; metal
4 ; 0.78344 ; 0.415366 ; 131.915 ; 169.74667 ; 1 ; 0.277053 ; 0.086786 ; 0.002083 ; -10.899 ; 0.022578 ; 0.777496 ; 0.336011 ; And the Bands Played On ; Saxon ; metal
4 ; 0.899711 ; 0.329283 ; 128.582 ; 257.58667 ; 0 ; 0.200605 ; 0.066651 ; 0.08589 ; -6.275 ; 0.001 ; 0.461997 ; 0.302132 ; Charon ; King Diamond ; metal
4 ; 0.942346 ; 0.33558 ; 135.128 ; 320.18667 ; 10 ; 0.056943 ; 0.062374 ; 0.00269 ; -4.806 ; 5.5e-05 ; 0.479783 ; 0.427556 ; Albatross ; Corrosion of Conformity ; metal
4 ; 0.893472 ; 0.427444 ; 102.331 ; 301.6 ; 10 ; 0.252756 ; 0.062562 ; 0.048443 ; -11.095 ; 0.000531 ; 0.228461 ; 0.391307 ; Metal Church ; Metal Church ; metal
4 ; 0.963299 ; 0.486713 ; 90.056 ; 260.64 ; 2 ; 0.068026 ; 0.090985 ; 0.010915 ; -4.463 ; 2e-05 ; 0.119137 ; 0.048599 ; Undefeated ; Meliah Rage ; metal
4 ; 0.990467 ; 0.297711 ; 113.605 ; 295.66621 ; 1 ; 0.062093 ; 0.14759 ; 0.469036 ; -8.107 ; 3e-06 ; 0.259776 ; 0.423322 ; Open Casket ; Death ; metal
4 ; 0.959758 ; 0.232059 ; 154.191 ; 306.17333 ; 4 ; 0.145624 ; 0.118408 ; 3.7e-05 ; -5.539 ; 0.046208 ; 0.352383 ; 0.517385 ; Wasted Years ; Iron Maiden ; metal
4 ; 0.82267 ; 0.384896 ; 148.195 ; 219.86667 ; 2 ; 0.830452 ; 0.078549 ; 0.006259 ; -10.926 ; 0.000263 ; 0.496442 ; 0.368651 ; Thrashard ; D.R.I. ; metal
4 ; 0.811344 ; 0.364383 ; 120.758 ; 419.89333 ; 11 ; 0.105991 ; 0.062099 ; 0.009305 ; -7.237 ; 0.002682 ; 0.161731 ; 0.456607 ; Floods ; Pantera ; metal
4 ; 0.975899 ; 0.350037 ; 190.034 ; 229.08 ; 10 ; 0.102524 ; 0.092497 ; 0.068784 ; -4.771 ; 6e-06 ; 0.540482 ; 0.289356 ; Valhalla ; Grave Digger ; metal
4 ; 0.35623 ; 0.461097 ; 178.097 ; 440.74259 ; 0 ; 0.226293 ; 0.089886 ; 0.017223 ; -13.367 ; 0.768568 ; 0.567297 ; 0.225373 ; Blues by Five ; Miles Davis Quintet ; jazz
4 ; 0.246297 ; 0.530774 ; 146.088 ; 390.21664 ; 8 ; 0.100865 ; 0.038146 ; 0.302403 ; -8.563 ; 0.804191 ; 0.335228 ; 0.399833 ; You Don't Know What Love Is ; Sonny Rollins ; jazz
3 ; 0.116999 ; 0.479012 ; 140.072 ; 693.8 ; 9 ; 0.084403 ; 0.030232 ; 0.087873 ; -21.373 ; 0.892012 ; 0.398829 ; 0.51225 ; All Blues ; Miles Davis ; jazz
4 ; 0.096077 ; 0.482114 ; 61.297 ; 322.96 ; 3 ; 0.049087 ; 0.035973 ; 0.014041 ; -14.024 ; 0.930213 ; 0.318737 ; 0.355389 ; I Guess I'll Hang My Tears Out to Dry ; Dexter Gordon ; jazz
4 ; 0.467861 ; 0.290766 ; 168.507 ; 598.6 ; 5 ; 0.247484 ; 0.040108 ; 0.833453 ; -13.249 ; 0.006956 ; 0.345076 ; 0.208799 ; MacArthur Park ; Maynard Ferguson ; jazz
4 ; 0.382661 ; 0.658642 ; 139.885 ; 304.65333 ; 5 ; 0.04619 ; 0.051547 ; 0.732726 ; -14.417 ; 0.439937 ; 0.672554 ; 0.229026 ; Beauty and the Beast ; Wayne Shorter ; jazz
4 ; 0.52876 ; 0.616646 ; 107.876 ; 305.6 ; 5 ; 0.395201 ; 0.065761 ; 0.517553 ; -10.743 ; 0.893984 ; 0.927946 ; 0.23576 ; Afrodisia ; Kenny Dorham ; jazz
4 ; 0.450196 ; 0.39344 ; 89.223 ; 359.23914 ; 7 ; 0.195759 ; 0.046397 ; 0.437677 ; -13.421 ; 0.603652 ; 0.49268 ; 0.048653 ; Impressions ; Slide Hampton ; jazz
4 ; 0.514036 ; 0.350913 ; 157.089 ; 481.53333 ; 5 ; 0.126045 ; 0.062472 ; 1.4e-05 ; -11.313 ; 0.310975 ; 0.675143 ; 0.188182 ; Be-Bop ; Milt Jackson ; jazz
4 ; 0.343631 ; 0.644555 ; 134.152 ; 275.89333 ; 5 ; 0.166995 ; 0.054242 ; 0.95122 ; -15.283 ; 0.725329 ; 0.637298 ; 0.230777 ; Much Later ; Wynton Marsalis ; jazz
4 ; 0.033644 ; 0.556251 ; 81.194 ; 254.30667 ; 10 ; 0.157035 ; 0.043568 ; 0.844267 ; -18.607 ; 0.987079 ; 0.082101 ; 0.093527 ; Wende ; Ran Blake ; jazz
4 ; 0.296349 ; 0.359784 ; 88.31 ; 166.16 ; 5 ; 0.193678 ; 0.029806 ; 0.005654 ; -11.371 ; 0.695348 ; 0.397361 ; 0.377068 ; Summertime ; Charlie Parker ; jazz
4 ; 0.256645 ; 0.523625 ; 117.337 ; 561.22667 ; 8 ; 0.154475 ; 0.037539 ; 0.121729 ; -18.302 ; 0.666021 ; 0.323265 ; 0.377341 ; Straight, No Chaser ; Thelonious Monk ; jazz
4 ; 0.110344 ; 0.572968 ; 122.019 ; 289.45696 ; 3 ; 0.108793 ; 0.043796 ; 0.909155 ; -18.521 ; 0.992418 ; 0.076171 ; 0.350273 ; In Your Own Sweet Way ; Wes Montgomery ; jazz
4 ; 0.057189 ; 0.495145 ; 97.862 ; 333.92 ; 10 ; 0.090252 ; 0.063141 ; 0.915117 ; -24.789 ; 0.97502 ; 0.118196 ; 0.124365 ; Song for Abdullah ; Kenny Barron ; jazz
4 ; 0.02137 ; 0.607997 ; 92.144 ; 162.25333 ; 4 ; 0.108422 ; 0.053858 ; 0.401576 ; -20.459 ; 0.99399 ; 0.28574 ; 0.278441 ; Soul Lament ; Kenny Burrell ; jazz
4 ; 0.232903 ; 0.575821 ; 126.246 ; 327.90621 ; 9 ; 0.091691 ; 0.03256 ; 0.733045 ; -18.881 ; 0.910169 ; 0.471875 ; 0.153359 ; Manha de Carnival ; David "Fathead" Newman ; jazz
4 ; 0.285598 ; 0.49682 ; 136.237 ; 406.34667 ; 0 ; 0.074567 ; 0.031957 ; 0.053274 ; -14.025 ; 0.83668 ; 0.445686 ; 0.235779 ; Alone Together ; Steve Lacy ; jazz
4 ; 0.380594 ; 0.367706 ; 82.131 ; 356.13333 ; 3 ; 0.133864 ; 0.033287 ; 0.902258 ; -15.657 ; 0.953604 ; 0.377114 ; 0.111918 ; Haiku ; Joey Calderazzo ; jazz
3 ; 0.300555 ; 0.421146 ; 72.653 ; 636.69333 ; 2 ; 0.636119 ; 0.043994 ; 0.808756 ; -14.66 ; 0.850383 ; 0.329874 ; 0.221498 ; Ju Ju ; Wayne Shorter ; jazz
4 ; 0.079302 ; 0.574085 ; 79.285 ; 299.82667 ; 2 ; 0.085349 ; 0.034229 ; 0.896023 ; -21.337 ; 0.884407 ; 0.265247 ; 0.222731 ; Calypso Minor ; Abdullah Ibrahim ; jazz
4 ; 0.262323 ; 0.527614 ; 122.201 ; 241.70721 ; 5 ; 0.10547 ; 0.07035 ; 0.007734 ; -16.869 ; 0.952527 ; 0.635492 ; 0.205947 ; Autumn Serenade ; John Coltrane and Johnny Hartman ; jazz
4 ; 0.132956 ; 0.438432 ; 119.633 ; 342.8 ; 10 ; 0.107808 ; 0.038189 ; 0.838498 ; -13.983 ; 0.899812 ; 0.159865 ; 0.298254 ; After You've Gone ; Wynton Marsalis ; jazz
4 ; 0.333324 ; 0.502386 ; 89.104 ; 500.13333 ; 1 ; 0.237249 ; 0.170719 ; 6e-06 ; -13.949 ; 0.46108 ; 0.628086 ; 0.139281 ; Blues for Dracula ; Philly Joe Jones ; jazz
4 ; 0.420095 ; 0.510349 ; 106.723 ; 353.33333 ; 2 ; 0.134582 ; 0.037427 ; 0.002243 ; -13.204 ; 0.698393 ; 0.57008 ; 0.197329 ; I'll Close My Eyes ; Blue Mitchell ; jazz
3 ; 0.40211 ; 0.254238 ; 170.95 ; 383.0 ; 2 ; 0.097424 ; 0.037179 ; 0.701774 ; -14.771 ; 0.891521 ; 0.483184 ; 0.266142 ; Question And Answer ; Gary Burton ; jazz
4 ; 0.787303 ; 0.359056 ; 134.699 ; 192.85333 ; 10 ; 0.831736 ; 0.049862 ; 0.007318 ; -11.189 ; 0.643516 ; 0.656086 ; 0.284681 ; I'm in a Dancing Mood ; Dave Brubeck ; jazz
3 ; 0.033188 ; 0.429906 ; 175.431 ; 389.69197 ; 5 ; 0.095967 ; 0.046351 ; 0.434049 ; -27.068 ; 0.973117 ; 0.181921 ; 0.230777 ; Why Are You Blue ; The Modern Jazz Quartet ; jazz
4 ; 0.40792 ; 0.373954 ; 150.358 ; 450.4 ; 5 ; 0.137699 ; 0.056919 ; 0.850374 ; -17.825 ; 0.726547 ; 0.527877 ; 0.226428 ; Forest Flower - Sunrise [Live@Monterey] ; Charles Lloyd ; jazz
4 ; 0.675748 ; 0.42063 ; 119.806 ; 263.6 ; 8 ; 0.402317 ; 0.037217 ; 0.913167 ; -10.936 ; 0.953311 ; 0.570271 ; 0.229026 ; I'll Remember April ; Erroll Garner ; jazz
4 ; 0.348376 ; 0.578151 ; 88.823 ; 352.54667 ; 5 ; 0.122736 ; 0.069681 ; 0.003555 ; -17.622 ; 0.54002 ; 0.769701 ; 0.447775 ; Desafinado ; Stan Getz ; jazz
3 ; 0.337388 ; 0.525592 ; 133.718 ; 248.70218 ; 4 ; 0.111844 ; 0.028607 ; 0.894005 ; -15.223 ; 0.734744 ; 0.50491 ; 0.312929 ; Love Theme from Spartacus ; Yusef Lateef ; jazz
4 ; 0.161531 ; 0.461846 ; 73.972 ; 526.53333 ; 5 ; 0.670441 ; 0.065827 ; 0.351012 ; -19.739 ; 0.537838 ; 0.463697 ; 0.14716 ; Whoza Mtwana ; Abdullah Ibrahim ; jazz
4 ; 0.353924 ; 0.482594 ; 98.507 ; 350.33333 ; 9 ; 0.092193 ; 0.026275 ; 0.365721 ; -10.725 ; 0.570933 ; 0.355233 ; 0.296091 ; A Day In The Life ; Wes Montgomery ; jazz
4 ; 0.610251 ; 0.635482 ; 114.19 ; 339.18667 ; 0 ; 0.107348 ; 0.028495 ; 0.44434 ; -10.264 ; 0.711202 ; 0.770946 ; 0.235455 ; Good Humor Man ; Blue Mitchell ; jazz
4 ; 0.008497 ; 0.465761 ; 65.584 ; 263.77732 ; 2 ; 0.089305 ; 0.046778 ; 0.834283 ; -34.055 ; 0.993681 ; 0.277962 ; 0.120839 ; You Don't Know What Love Is ; Miles Davis All Stars ; jazz
4 ; 0.461746 ; 0.482271 ; 131.111 ; 314.19955 ; 8 ; 0.189503 ; 0.037285 ; 0.192012 ; -12.494 ; 0.674702 ; 0.750445 ; 0.224167 ; Ezz-Thetic ; George Russell ; jazz
4 ; 0.604064 ; 0.423416 ; 171.061 ; 145.44 ; 4 ; 0.097117 ; 0.071895 ; 0.031665 ; -10.989 ; 0.683554 ; 0.466675 ; 0.359666 ; Countdown ; John Coltrane ; jazz
4 ; 0.556581 ; 0.548077 ; 119.621 ; 556.5 ; 7 ; 0.957581 ; 0.044913 ; 0.470574 ; -13.63 ; 0.545359 ; 0.475241 ; 0.339735 ; Are You Going With Me? ; Pat Metheny Group ; jazz
3 ; 0.319709 ; 0.498418 ; 82.319 ; 466.30667 ; 6 ; 0.049214 ; 0.047105 ; 0.033143 ; -12.855 ; 0.5585 ; 0.393544 ; 0.318943 ; Brilliant Corners ; Thelonious Monk ; jazz
4 ; 0.040797 ; 0.69815 ; 89.753 ; 155.38667 ; 3 ; 0.108723 ; 0.07451 ; 0.891634 ; -21.012 ; 0.970507 ; 0.706472 ; 0.163019 ; Gotta Dance ; Jimmy Giuffre ; jazz
4 ; 0.17648 ; 0.501672 ; 63.201 ; 177.26218 ; 3 ; 0.19495 ; 0.21734 ; 0.906913 ; -20.449 ; 0.99084 ; 0.667747 ; 0.078264 ; Shaw'Nuff ; Charlie Parker & Dizzy Gillespie ; jazz
